市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
牡鹿,マダコ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2017/10/18,178.2,151470,7,850,850,850,0001042,0004
牡鹿,マダコ,冷凍,せん漁業,動力船１トン未満,0,2017/10/18,156,132600,6,850,850,850,0001042,0004
牡鹿,マダコ,冷凍,せん漁業,不明,0,2017/10/18,49.4,27170,2,550,550,550,0001043,0004
牡鹿,マダコ,冷凍,せん漁業,動力船１０００トン以上,0,2017/10/18,11.2,6160,1,550,550,550,0001043,0004
牡鹿,マダコ,冷凍,せん漁業,動力船５トン以上１０トン未満,0,2017/10/18,7,3850,1,550,550,550,0001043,0004
牡鹿,マダコ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2017/10/18,32.2,17710,5,550,550,550,0001043,0004
牡鹿,マダコ,冷凍,せん漁業,動力船１トン未満,0,2017/10/18,30.8,16940,5,550,550,550,0001043,0004
牡鹿,ババガレイ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2017/10/18,1.4,1120,1,800,800,800,0001047,0001
牡鹿,マアナゴ(はも),冷凍,せん漁業,動力船１トン以上３トン未満,0,2017/10/18,17.1,10260,4,600,600,600,0001049,0004
牡鹿,マアナゴ(はも),冷凍,せん漁業,動力船１トン未満,0,2017/10/18,12.8,7680,2,600,600,600,0001049,0004
牡鹿,ヒラマサ,冷凍,その他の釣,動力船１トン以上３トン未満,0,2017/10/18,3.4,4420,1,1300,1300,1300,0001067,0006
牡鹿,ウマヅラハギ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2017/10/18,6.2,7260,1,1300,500,1171,0001098,0001
牡鹿,ウマヅラハギ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2017/10/18,0.5,650,1,1300,1300,1300,0001098,0004
牡鹿,ひらめ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2017/10/18,15,1500,1,100,100,100,0001109,0004
牡鹿,アイナメ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2017/10/18,21.8,17440,2,800,800,800,0001130,0004
牡鹿,アイナメ,冷凍,その他の釣,動力船１トン以上３トン未満,0,2017/10/18,4,3200,1,800,800,800,0001130,0006
牡鹿,シロサケ,生鮮,刺網全漁法,動力船１トン未満,0,2017/10/18,3.6,2880,1,800,800,800,0004001,0001
牡鹿,シロサケ,生鮮,刺網全漁法,動力船１トン未満,0,2017/10/18,5,500,1,100,100,100,0004002,0001
牡鹿,そげ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2017/10/18,0.4,200,1,500,500,500,0007006,0001
牡鹿,そげ,冷凍,その他の釣,動力船１トン以上３トン未満,0,2017/10/18,1.2,600,1,500,500,500,0007006,0006
牡鹿,マコガレイ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2017/10/19,1.4,2100,1,1500,1500,1500,0001017,0001
牡鹿,マコガレイ,冷凍,刺網全漁法,動力船１トン未満,0,2017/10/19,1.6,2400,1,1500,1500,1500,0001017,0001
牡鹿,マコガレイ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2017/10/19,1.6,1120,1,700,700,700,0001018,0001
牡鹿,マコガレイ,冷凍,刺網全漁法,動力船１トン未満,0,2017/10/19,8.2,5740,1,700,700,700,0001018,0001
牡鹿,イシガレイ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2017/10/19,12.2,12200,1,1000,1000,1000,0001023,0001
牡鹿,アイナメ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2017/10/19,0.7,1540,1,2200,2200,2200,0001027,0001
牡鹿,アイナメ,冷凍,せん漁業,動力船１トン未満,0,2017/10/19,8.8,19360,2,2200,2200,2200,0001027,0004
牡鹿,アイナメ,冷凍,その他の釣,不明,0,2017/10/19,1.4,3080,1,2200,2200,2200,0001027,0006
牡鹿,アイナメ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2017/10/19,2,2600,1,1300,1300,1300,0001028,0001
