市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
花渕浜,ババガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2017/11/13,1.3,650,1,500,500,500,0005302,0008
花渕浜,イシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2017/11/13,6.5,4940,1,800,700,760,0005306,0008
花渕浜,イシガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2017/11/13,6.6,5280,1,800,800,800,0005306,0008
花渕浜,ヌマガレイ(カワガレイ),活魚,刺網全漁法,動力船１０００トン以上,0,2017/11/13,3,600,1,200,200,200,0005314,0008
花渕浜,ヌマガレイ(カワガレイ),活魚,刺網全漁法,動力船３トン以上５トン未満,0,2017/11/13,6.3,1260,1,200,200,200,0005314,0008
花渕浜,ヌマガレイ(カワガレイ),活魚,刺網全漁法,動力船１トン以上３トン未満,0,2017/11/13,3.5,700,1,200,200,200,0005314,0008
花渕浜,ホシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2017/11/13,1.9,5450,1,3500,1500,2868.4,0005324,0008
花渕浜,ホシガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2017/11/13,1.8,3200,3,2500,1500,1777.8,0005324,0008
花渕浜,ホシガレイ,活魚,刺網全漁法,動力船１トン未満,0,2017/11/13,0.6,1800,1,3000,3000,3000,0005324,0008
花渕浜,マコガレイ,活魚,刺網全漁法,不明,0,2017/11/13,1,1500,1,1500,1500,1500,0005331,0008
花渕浜,マコガレイ,活魚,刺網全漁法,動力船１０００トン以上,0,2017/11/13,0.4,120,1,300,300,300,0005331,0008
花渕浜,マコガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2017/11/13,5.2,6980,1,4000,300,1342.3,0005331,0008
花渕浜,マコガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2017/11/13,7.6,5470,4,1300,400,719.7,0005331,0008
花渕浜,マコガレイ,活魚,刺網全漁法,動力船１トン未満,0,2017/11/13,1,600,1,600,600,600,0005331,0008
花渕浜,すずき,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2017/11/13,10.6,8160,1,900,600,769.8,0005401,0008
花渕浜,すずき,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2017/11/13,109.3,49630,3,600,400,454.1,0005401,0008
花渕浜,すずき,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2017/11/13,6.8,2040,2,300,300,300,0005401,0008
