市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
花渕浜,ババガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2007/01/17,1,1200,1,1200,1200,1200,,
花渕浜,ケムシカジカ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,7.3,915,1,150,100,125.3,,
花渕浜,ケムシカジカ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2007/01/17,18.7,2070,2,150,50,110.7,,
花渕浜,メバル,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2007/01/17,254.6,315050,25,2000,300,1237.4,,
花渕浜,メバル,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,42,51970,5,1600,500,1237.4,,
花渕浜,メバル,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2007/01/17,13,13790,3,1300,800,1060.8,,
花渕浜,メバル,生鮮,その他の釣,動力船１トン以上３トン未満,0,2007/01/17,33.2,26800,6,1600,250,807.2,,
花渕浜,その他のそい類,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2007/01/17,65.8,54140,5,1300,300,822.8,,
花渕浜,その他のそい類,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,13.7,7495,2,900,200,547.1,,
花渕浜,その他のそい類,活魚,その他の釣,動力船１トン以上３トン未満,0,2007/01/17,14.4,11300,3,1000,500,784.7,,
花渕浜,その他のそい類,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,3.3,1710,2,700,400,518.2,,
花渕浜,アイナメ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2007/01/17,19.4,14620,4,1000,600,753.6,,
花渕浜,アイナメ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,71.5,42775,5,1200,350,598.3,,
花渕浜,アイナメ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2007/01/17,2.2,880,1,400,400,400,,
花渕浜,アイナメ,活魚,その他の釣,動力船１トン以上３トン未満,0,2007/01/17,3.6,2520,1,700,700,700,,
花渕浜,アイナメ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2007/01/17,4.5,1350,1,300,300,300,,
花渕浜,アイナメ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,40.2,11140,2,550,150,277.1,,
花渕浜,まだら,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,15.4,4260,2,350,150,276.6,,
花渕浜,まだら,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2007/01/17,944.6,360615,62,1000,150,381.8,,
花渕浜,ミズダコ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2007/01/17,3.5,1050,1,300,300,300,,
花渕浜,その他のさかな,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,1,50,1,50,50,50,,
花渕浜,その他のさかな,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2007/01/17,4,1100,4,500,200,275,,
花渕浜,その他のさかな,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,1,100,1,100,100,100,,
花渕浜,その他のさかな,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2007/01/17,2.6,260,1,100,100,100,,
花渕浜,あんこう類,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/17,2,2000,1,1000,1000,1000,,
花渕浜,ひらめ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/18,1,2500,1,2500,2500,2500,,
花渕浜,ひらめ,活魚,刺網全漁法,不明,0,2007/01/18,0.8,1440,1,1800,1800,1800,,
花渕浜,そげ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/18,7.9,7480,4,1800,400,946.8,,
