市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
花渕浜,マアナゴ(はも),活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/08,2,2000,1,1000,1000,1000,,
花渕浜,まだら,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/09,10.3,14790,2,1500,1300,1435.9,,
花渕浜,まだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/09,221.3,110890,5,1500,150,501,,
花渕浜,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/08,164.2,65990,1,1500,100,401.8,,
花渕浜,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/09,1602.8,646789,17,1700,100,403.5,,
花渕浜,マダラ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/09,10.3,14790,2,1500,1300,1435.9,,
花渕浜,マダラ累計,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/09,221.3,110890,5,1500,150,501,,
花渕浜,マダラ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/08,164.2,65990,1,1500,100,401.8,,
花渕浜,マダラ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/09,1602.8,646789,17,1700,100,403.5,,
花渕浜,すけとうだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/09,9,1800,1,200,200,200,,
花渕浜,まだら,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/17,178,75230,5,1200,250,422.6,,
花渕浜,まだら,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/18,216.2,149890,2,1100,200,693.2,,
花渕浜,まだら,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/17,456.2,204905,14,1200,100,449.1,,
花渕浜,まだら,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/18,498.5,263415,8,1200,100,528.4,,
花渕浜,まだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/17,142.8,82960,2,1250,50,580.9,,
花渕浜,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/17,497,203925,5,1200,100,410.3,,
花渕浜,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/18,6.5,3250,1,500,500,500,,
花渕浜,マダラ累計,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/17,178,75230,5,1200,250,422.6,,
花渕浜,マダラ累計,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/18,216.2,149890,2,1100,200,693.2,,
花渕浜,まだら,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/11,472.3,211251,5,1800,150,447.2,,
花渕浜,まだら,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/15,376.1,261135,7,1700,200,694.3,,
花渕浜,まだら,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/11,544.1,208878,9,1800,150,383.8,,
花渕浜,まだら,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/15,573.6,368005,16,1800,100,641.5,,
花渕浜,まだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/11,24.8,12235,1,1000,250,493.3,,
花渕浜,まだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/14,207.2,108245,3,1500,100,522.4,,
花渕浜,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/11,991.6,443563,11,1700,50,447.3,,
花渕浜,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/12,154.6,87045,1,1400,200,563,,
花渕浜,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/14,1009.4,514185,11,1900,100,509.3,,
花渕浜,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/15,57.4,35230,2,1200,150,613.7,,
花渕浜,まだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2001/01/12,84,32105,1,1400,100,382.2,,
花渕浜,まだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2001/01/14,26.4,6170,1,700,50,233.7,,
花渕浜,マダラ累計,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/11,472.3,211251,5,1800,150,447.2,,
花渕浜,マダラ累計,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/15,376.1,261135,7,1700,200,694.3,,
花渕浜,マダラ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/17,456.2,204905,14,1200,100,449.1,,
花渕浜,マダラ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/18,498.5,263415,8,1200,100,528.4,,
花渕浜,マダラ累計,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/17,142.8,82960,2,1250,50,580.9,,
花渕浜,マダラ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/17,497,203925,5,1200,100,410.3,,
花渕浜,マダラ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/18,6.5,3250,1,500,500,500,,
花渕浜,すずき,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/18,2.9,870,1,300,300,300,,
花渕浜,スズキ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/18,2.9,870,1,300,300,300,,
花渕浜,ウミタナゴ,活魚,刺網全漁法,動力船１トン未満,0,2001/01/18,1.5,450,1,300,300,300,,
花渕浜,メバル,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/17,50.7,93960,2,2700,250,1853.2,,
花渕浜,メバル,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2001/01/18,26,55580,1,2500,900,2137.6,,
花渕浜,メバル,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2001/01/18,39.4,64060,1,2500,500,1625.8,,
