市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
塩釜Ｋ,まだら,生鮮,沖合底曳網・板曳,全階層,0,2005/01/21,186.9,78920,19,2800,150,422.2,,
塩釜Ｋ,まだら,生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,757,285363,67,3600,100,376.9,,
塩釜Ｋ,まだら,生鮮,小型底曳網・その他,全階層,0,2005/01/21,15.8,5170,3,400,300,327.2,,
塩釜Ｋ,まだら,生鮮,刺網全漁法,全階層,0,2005/01/22,421.3,68519,22,850,30,162.6,,
塩釜Ｋ,まだら,生鮮,その他漁業種,全階層,0,2005/01/21,20.8,5200,1,250,250,250,,
塩釜Ｋ,マダラ累計,生鮮,沖合底曳網・板曳,全階層,0,2005/01/21,186.9,78920,19,2800,150,422.2,,
塩釜Ｋ,マダラ累計,生鮮,小型底曳網・その他,全階層,0,2005/01/21,15.8,5170,3,400,300,327.2,,
塩釜Ｋ,マダラ累計,生鮮,その他漁業種,全階層,0,2005/01/21,20.8,5200,1,250,250,250,,
塩釜Ｋ,すけとうだら,生鮮,沖合底曳網・板曳,全階層,0,2005/01/21,86.6,12019,7,200,80,138.7,,
塩釜Ｋ,すけとうだら,生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,246.6,41944,16,400,100,170,,
塩釜Ｋ,すけとうだら,生鮮,小型底曳網・その他,全階層,0,2005/01/21,5.3,1590,1,300,300,300,,
塩釜Ｋ,スケトウダラ累計,生鮮,沖合底曳網・板曳,全階層,0,2005/01/21,86.6,12019,7,200,80,138.7,,
塩釜Ｋ,スケトウダラ累計,生鮮,小型底曳網・その他,全階層,0,2005/01/21,5.3,1590,1,300,300,300,,
塩釜Ｋ,あんこう類,生鮮,沖合底曳網・板曳,全階層,0,2005/01/21,75.1,61140,11,1200,100,814.1,,
塩釜Ｋ,あんこう類,生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,377.7,203858,40,1200,10,539.7,,
塩釜Ｋ,カガミダイ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,2.3,23,1,10,10,9.9,,
塩釜Ｋ,マトウダイ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/21,1.5,225,1,150,150,150,,
塩釜Ｋ,いしなぎ類,生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,1.3,1300,1,1000,1000,1000,,
塩釜Ｋ,その他のさめ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,234,14680,9,150,10,62.7,,
塩釜Ｋ,ニシン,生鮮,沖合底曳網・板曳,全階層,0,2005/01/21,2,800,1,0,0,400,,
塩釜Ｋ,ニシン,生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,5.6,1260,3,350,200,224.9,,
塩釜Ｋ,ニシン,生鮮,その他漁業種,全階層,0,2005/01/22,20,2600,1,130,130,130,,
塩釜Ｋ,マアナゴ(はも),生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,71.1,43630,14,1500,200,613.6,,
塩釜Ｋ,マアナゴ(はも),生鮮,小型底曳網・その他,全階層,0,2005/01/21,3.3,4760,2,1600,1600,1442.4,,
塩釜Ｋ,マアナゴ(はも),生鮮,その他漁業種,全階層,0,2005/01/22,53.8,17760,3,400,200,330.1,,
塩釜Ｋ,ワカサギ,生鮮,その他漁業種,全階層,0,2005/01/22,12,7200,2,600,600,600,,
塩釜Ｋ,アオメエソ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/22,4,2800,1,700,700,700,,
塩釜Ｋ,アオメエソ,生鮮,その他漁業種,全階層,0,2005/01/22,16,8800,2,550,550,550,,
塩釜Ｋ,サンマ,生鮮,その他漁業種,全階層,0,2005/01/21,88,28700,17,700,200,326.1,,
塩釜Ｋ,スズキ累計,生鮮,小型底曳網・その他,全階層,0,2005/01/20,8.9,5570,3,1300,50,626,,
塩釜Ｋ,ブリ累計,生鮮,その他漁業種,全階層,0,2005/01/20,79.1,63280,8,800,800,800,,
塩釜Ｋ,カツオ累計,生鮮,まぐろ延縄･近海,全階層,0,2005/01/20,7.4,1110,1,150,150,1,,
塩釜Ｋ,カツオ累計,生鮮,その他漁業種,全階層,0,2005/01/20,222.1,66102,8,300,240,298,,
塩釜Ｋ,マサバ累計,生鮮,その他漁業種,全階層,0,2005/01/20,250,40000,15,800,800,1,,
塩釜Ｋ,キチジ累計,生鮮,その他漁業種,全階層,0,2005/01/12,3,5100,1,1700,1700,1,,
塩釜Ｋ,カンパチ,生鮮,その他漁業種,全階層,0,2005/01/27,19.2,14785,3,800,750,770,,
塩釜Ｋ,カンパチ,生鮮,その他漁業種,全階層,0,2005/01/28,23.4,21060,3,900,900,899.9,,
塩釜Ｋ,マアジ,生鮮,その他漁業種,全階層,0,2005/01/27,36,36000,7,1000,1000,1000,,
塩釜Ｋ,マアジ,生鮮,その他漁業種,全階層,0,2005/01/28,24,24000,8,1000,1000,1000,,
塩釜Ｋ,マダイ,生鮮,その他漁業種,全階層,0,2005/01/27,8.1,6480,3,800,800,800,,
塩釜Ｋ,マダイ,生鮮,その他漁業種,全階層,0,2005/01/28,8.7,6525,2,750,750,749.9,,
塩釜Ｋ,たなご類,生鮮,小型底曳網・板曳,全階層,0,2005/01/28,2.8,280,1,100,100,99.9,,
塩釜Ｋ,たなご類,生鮮,小型底曳網・その他,全階層,0,2005/01/28,2,300,1,0,0,150,,
塩釜Ｋ,たなご類,生鮮,その他漁業種,全階層,0,2005/01/27,16.5,3300,3,200,200,200,,
塩釜Ｋ,マカジキ,生鮮,まぐろ延縄･近海,全階層,0,2005/01/27,147,136500,4,1000,700,928.5,,
塩釜Ｋ,クロカジキ(くろかわ),生鮮,まぐろ延縄･近海,全階層,0,2005/01/27,352,231450,2,750,600,657.5,,
塩釜Ｋ,カツオ,生鮮,その他漁業種,全階層,0,2005/01/27,354.7,139766,10,400,320,394,,
塩釜Ｋ,カツオ,生鮮,その他漁業種,全階層,0,2005/01/28,648,192944,14,300,280,297.7,,
塩釜Ｋ,まだら,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,225.7,66300,27,2500,50,293.7,,
塩釜Ｋ,まだら,生鮮,小型底曳網・板曳,全階層,0,2005/01/27,511,112376,37,800,100,219.9,,
塩釜Ｋ,まだら,生鮮,小型底曳網・板曳,全階層,0,2005/01/28,289.3,50851,12,400,50,175.7,,
塩釜Ｋ,まだら,生鮮,小型底曳網・その他,全階層,0,2005/01/27,124.9,19425,8,400,80,155.5,,
塩釜Ｋ,まだら,生鮮,小型底曳網・その他,全階層,0,2005/01/28,121.4,13495,6,250,80,111.1,,
塩釜Ｋ,まだら,生鮮,刺網全漁法,全階層,0,2005/01/28,1996.8,373595,173,600,10,187,,
塩釜Ｋ,まだら,生鮮,その他漁業種,全階層,0,2005/01/28,38.4,8810,2,250,150,229.4,,
塩釜Ｋ,ヒラメ累計,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,14.9,13410,11,1500,500,900,,
塩釜Ｋ,すけとうだら,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,477.9,60059,20,300,60,125.6,,
塩釜Ｋ,すけとうだら,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,166.4,21174,12,350,60,127.2,,
塩釜Ｋ,すけとうだら,生鮮,小型底曳網・板曳,全階層,0,2005/01/27,1.7,170,1,100,100,100,,
塩釜Ｋ,すけとうだら,生鮮,小型底曳網・板曳,全階層,0,2005/01/28,4.3,860,1,200,200,200,,
塩釜Ｋ,すけとうだら,生鮮,小型底曳網・その他,全階層,0,2005/01/27,12.3,2376,3,220,200,193.1,,
塩釜Ｋ,すけとうだら,生鮮,小型底曳網・その他,全階層,0,2005/01/28,19.4,2464,2,130,120,127,,
塩釜Ｋ,あんこう類,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,271.9,189182,34,1200,30,695.7,,
塩釜Ｋ,ネズミザメ(もうかざめ),生鮮,その他漁業種,全階層,0,2005/01/28,8.5,2125,1,250,250,250,,
塩釜Ｋ,その他のさめ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,282,17670,10,250,10,62.6,,
塩釜Ｋ,その他のさめ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,192,12710,6,200,10,66.1,,
塩釜Ｋ,ニシン,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,37.9,9630,8,800,100,254,,
塩釜Ｋ,ニシン,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,1.6,800,1,500,500,500,,
塩釜Ｋ,マアナゴ(はも),生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,21,12215,7,800,300,581.6,,
塩釜Ｋ,マアナゴ(はも),生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,2.7,1070,2,350,350,396.2,,
塩釜Ｋ,マアナゴ(はも),生鮮,小型底曳網・板曳,全階層,0,2005/01/28,1,1200,1,1200,1200,1200,,
塩釜Ｋ,マアナゴ(はも),生鮮,小型底曳網・その他,全階層,0,2005/01/27,2.4,3600,1,1500,1500,1500,,
塩釜Ｋ,マアナゴ(はも),生鮮,小型底曳網・その他,全階層,0,2005/01/28,3.7,2560,2,800,800,691.8,,
塩釜Ｋ,マアナゴ(はも),生鮮,その他漁業種,全階層,0,2005/01/27,20,6000,1,300,300,300,,
塩釜Ｋ,ワカサギ,生鮮,その他漁業種,全階層,0,2005/01/28,12,6000,2,500,500,500,,
塩釜Ｋ,その他のさけ・ます類,生鮮,その他漁業種,全階層,0,2005/01/27,5,4250,1,850,850,850,,
塩釜Ｋ,アオメエソ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,9.4,5370,3,650,550,571.2,,
塩釜Ｋ,アオメエソ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,1.8,1080,1,600,600,600,,
塩釜Ｋ,サンマ,生鮮,その他漁業種,全階層,0,2005/01/27,46,17500,9,550,250,380.4,,
塩釜Ｋ,サンマ,生鮮,その他漁業種,全階層,0,2005/01/28,81,39500,18,700,90,487.6,,
塩釜Ｋ,サヨリ,生鮮,その他漁業種,全階層,0,2005/01/27,32,28800,5,900,900,900,,
塩釜Ｋ,サヨリ,生鮮,その他漁業種,全階層,0,2005/01/28,19,17100,4,900,900,900,,
塩釜Ｋ,エゾイソアイナメ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,24.4,7520,6,800,50,308.1,,
塩釜Ｋ,エゾイソアイナメ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,5.6,2772,3,800,80,494.9,,
塩釜Ｋ,エゾイソアイナメ,生鮮,小型底曳網・板曳,全階層,0,2005/01/28,6.8,2360,2,400,200,347,,
塩釜Ｋ,エゾイソアイナメ,生鮮,その他漁業種,全階層,0,2005/01/27,280,76160,19,380,200,272,,
塩釜Ｋ,まだら,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,254.3,64768,17,800,60,254.6,,
塩釜Ｋ,その他のさめ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/24,178,14380,9,200,10,80.7,,
塩釜Ｋ,ブリ累計,生鮮,その他漁業種,全階層,0,2005/01/22,111.7,86260,8,800,750,772,,
塩釜Ｋ,カツオ累計,生鮮,その他漁業種,全階層,0,2005/01/22,241.2,84021,9,350,280,348,,
塩釜Ｋ,ヒレグロ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,176.8,23172,15,600,30,131,,
塩釜Ｋ,ヒレグロ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,52.1,5340,8,400,30,102.4,,
塩釜Ｋ,ケガニ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,340,374600,41,10000,200,1101.7,,
塩釜Ｋ,ケガニ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,138,162600,22,9500,500,1178.2,,
塩釜Ｋ,ケガニ,生鮮,その他漁業種,全階層,0,2005/01/27,134.2,129265,16,8000,950,963.2,,
塩釜Ｋ,ケガニ,生鮮,その他漁業種,全階層,0,2005/01/28,45,50800,8,7500,2000,1128.8,,
塩釜Ｋ,スルメイカ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,349.9,47843,7,200,130,136.7,,
塩釜Ｋ,スルメイカ,生鮮,その他漁業種,全階層,0,2005/01/27,50,30600,5,3200,2600,612,,
塩釜Ｋ,ヤリイカ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,184.9,88660,26,4500,280,479.5,,
塩釜Ｋ,ヤリイカ,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,5,4000,1,0,0,800,,
塩釜Ｋ,ヤリイカ,生鮮,小型底曳網・その他,全階層,0,2005/01/28,2.3,1380,1,600,600,599.9,,
塩釜Ｋ,ジンドウイカ(ヒイカ､小イカ),生鮮,小型底曳網・その他,全階層,0,2005/01/28,38,7600,1,200,200,200,,
塩釜Ｋ,たこ類,生鮮,沖合底曳網・板曳,全階層,0,2005/01/27,175,40610,13,270,50,232,,
塩釜Ｋ,たこ類,生鮮,沖合底曳網・板曳,全階層,0,2005/01/28,56,15465,7,450,150,276.1,,
塩釜Ｋ,たこ類,生鮮,小型底曳網・板曳,全階層,0,2005/01/28,15.6,8580,1,550,550,550,,
塩釜Ｋ,たこ類,生鮮,小型底曳網・その他,全階層,0,2005/01/28,15.7,3855,3,300,200,245.5,,
