市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
牡鹿,ヒラツメガニ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,0.6,600,1,1000,1000,1000,0001090,0001
牡鹿,アイナメ,冷凍,せん漁業,動力船３トン以上５トン未満,0,2016/01/15,14.4,11520,1,800,800,800,0001130,0004
牡鹿,アイナメ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2016/01/15,1.2,960,1,800,800,800,0001130,0004
牡鹿,あんこう類,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,3.5,3500,1,1000,1000,1000,0002006,0001
牡鹿,その他のそい類,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,3.8,5700,1,1500,1500,1500,0002048,0001
牡鹿,その他のそい類,冷凍,刺網全漁法,動力船１トン未満,0,2016/01/15,0.4,20,1,50,50,50,0002048,0001
牡鹿,アイナメ,冷凍,刺網全漁法,不明,0,2016/01/15,1.6,320,1,200,200,200,0002078,0001
牡鹿,アイナメ,冷凍,刺網全漁法,動力船１トン未満,0,2016/01/15,6.8,1360,2,200,200,200,0002078,0001
牡鹿,メバル,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,5.2,5760,2,1200,800,1107.7,0002097,0001
牡鹿,メバル,冷凍,刺網全漁法,動力船１トン未満,0,2016/01/15,14,17200,2,1250,1200,1228.6,0002097,0001
牡鹿,まだら,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,7.4,1220,1,250,100,164.9,0002123,0001
牡鹿,ウスメバル,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,0.9,1350,1,1500,1500,1500,0002125,0001
牡鹿,ホウボウ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,1.2,1800,1,1500,1500,1500,0002143,0001
牡鹿,ひらめ,冷凍,刺網全漁法,不明,0,2016/01/15,1.2,2820,1,2350,2350,2350,0007002,0001
牡鹿,ひらめ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,7.4,17390,1,2350,2350,2350,0007002,0001
牡鹿,ひらめ,冷凍,せん漁業,動力船３トン以上５トン未満,0,2016/01/15,2.8,6580,1,2350,2350,2350,0007002,0004
牡鹿,はが,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2016/01/15,0.8,1200,1,1500,1500,1500,0007003,0001
牡鹿,ひらめ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,4.6,8970,1,1950,1950,1950,0007004,0001
牡鹿,そげ,冷凍,刺網全漁法,不明,0,2016/01/15,5.4,3240,1,600,600,600,0007006,0001
牡鹿,そげ,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2016/01/15,3.5,2100,3,600,600,600,0007006,0001
牡鹿,そげ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,7.2,4320,1,600,600,600,0007006,0001
牡鹿,ひらめ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,2.8,3780,1,1350,1350,1350,0007008,0001
牡鹿,ひらめ,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2016/01/15,1.2,1200,1,1000,1000,1000,0007009,0001
牡鹿,ホシガレイ,冷凍,刺網全漁法,不明,0,2016/01/15,1.2,2196,1,1830,1830,1830,0009001,0001
牡鹿,ホシガレイ,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2016/01/15,2.8,5124,1,1830,1830,1830,0009001,0001
牡鹿,マコガレイ,冷凍,刺網全漁法,不明,0,2016/01/18,12.6,5040,1,400,400,400,0001017,0001
