市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
志津川,シロサケ累計,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2008/10/10,206.7,93573,3,739,100,453,,
志津川,シロサケ累計,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2008/10/10,1483.5,647101,5,739,115,436,,
志津川,シロサケ累計,生鮮,定置網・落網(大型定置),不明,0,2008/10/10,421,184318,2,740,115,438,,
志津川,マダラ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/10,4,1080,1,270,270,270,,
志津川,マダラ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/10,5.8,2634,3,1000,330,454,,
志津川,マダラ累計,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2008/10/10,11,3300,1,300,300,300,,
志津川,シロサケ累計,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2008/09/16,15.8,4840,3,400,150,306,,
志津川,シロサケ累計,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2008/09/16,115,38080,4,600,30,331,,
志津川,シロサケ累計,生鮮,定置網・落網(大型定置),不明,0,2008/09/16,11.2,2690,2,450,140,240,,
志津川,シロサケ累計,生鮮,刺網全漁法,不明,0,2008/10/11,2456.7,953768,30,680,20,388,,
志津川,マサバ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/11,95,20380,3,1000,100,214,,
志津川,マサバ累計,生鮮,刺網全漁法,不明,0,2008/10/11,64,6350,3,280,5,99,,
志津川,マサバ累計,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2008/10/11,133,2660,1,20,20,20,,
志津川,マサバ累計,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2008/10/11,517,13480,5,1500,20,42,,
志津川,シロサケ累計,生鮮,刺網全漁法,動力船１トン未満,0,2008/10/10,1379,553841,13,723,50,402,,
